amfi_code,date,nav
119545,2025-02-17,259.2442472520971
119545,2025-02-18,253.04563475942703
119545,2025-02-19,256.33501338132135
119545,2025-02-20,251.72549899798298
119545,2025-02-21,246.74300912241185
119545,2025-02-24,254.95111751046778
119545,2025-02-25,263.6020001240492
119545,2025-02-26,264.4819913683911
119545,2025-02-27,262.2806538592943
119545,2025-02-28,267.2579134428313
119545,2025-03-03,259.7659123807404
119545,2025-03-04,265.53497458539033
119545,2025-03-05,275.29844354059014
119545,2025-03-06,278.28599527217034
119545,2025-03-07,272.57269216260113
119545,2025-03-10,280.16187800574374
119545,2025-03-11,281.85106531179184
119545,2025-03-12,281.251824358237
119545,2025-03-13,276.4586693661745
119545,2025-03-14,270.897275583519
119545,2025-03-17,276.6297105792772
119545,2025-03-18,276.36100985839903
119545,2025-03-19,276.040602460782
119545,2025-03-20,276.77748378875276
119545,2025-03-21,267.1613258181386
119545,2025-03-24,267.16219282423634
119545,2025-03-25,267.23785530310914
119545,2025-03-26,274.53685434447124
119545,2025-03-27,278.7364830673154
119545,2025-03-28,272.7557813847836
119545,2025-03-31,270.9333262988333
119545,2025-04-01,276.1442073968514
119545,2025-04-02,269.77940289575616
119545,2025-04-03,278.12315793904094
119545,2025-04-04,278.0315073279954
119545,2025-04-07,280.8262435470352
119545,2025-04-08,278.7048573035412
119545,2025-04-09,276.5305727069424
119545,2025-04-10,272.05270037925453
119545,2025-04-11,279.6872041933766
119545,2025-04-14,282.77827493194985
119545,2025-04-15,277.97224334590084
119545,2025-04-16,281.6136159726292
119545,2025-04-17,286.49359248658146
119545,2025-04-18,292.185173718095
119545,2025-04-21,293.78216556200584
119545,2025-04-22,294.80389529000615
119545,2025-04-23,289.97912854596944
119545,2025-04-24,297.04581122959047
119545,2025-04-25,300.7293672453695
119545,2025-04-28,306.2027250559661
119545,2025-04-29,295.9475227530922
119545,2025-04-30,301.16163409871723
119545,2025-05-01,301.4180073931113
119545,2025-05-02,306.02889919787907
119545,2025-05-05,299.5524075100277
119545,2025-05-06,309.44871721018035
119545,2025-05-07,305.94084326332455
119545,2025-05-08,312.40607407387205
119545,2025-05-09,311.3799358002892
119545,2025-05-12,321.87509330247775
119545,2025-05-13,323.7287499103669
119545,2025-05-14,334.8408375691327
119545,2025-05-15,334.5527673295381
119545,2025-05-16,327.9850368283624
119545,2025-05-19,329.8644519109112
119545,2025-05-20,329.205351204132
119545,2025-05-21,325.7572976474787
119545,2025-05-22,333.17697155724636
119545,2025-05-23,325.1954746442703
119545,2025-05-26,336.5149568106229
119545,2025-05-27,335.52887042915603
119545,2025-05-28,327.43672628571767
119545,2025-05-29,329.86525712608756
119545,2025-05-30,331.0823736623013
119545,2025-06-02,330.29829780490735
119545,2025-06-03,326.6856423004771
119545,2025-06-04,334.5435395669902
119545,2025-06-05,337.9254322308589
119545,2025-06-06,335.1063809795409
119545,2025-06-09,337.6425249901863
119545,2025-06-10,333.0371374822848
119545,2025-06-11,339.0363642057295
119545,2025-06-12,351.9677276487861
119545,2025-06-13,359.12243441912
119545,2025-06-16,354.99609612177517
119545,2025-06-17,348.9894502165422
119545,2025-06-18,349.75002460595357
119545,2025-06-19,339.75783129347786
119545,2025-06-20,345.48925699784303
119545,2025-06-23,349.7674978314814
119545,2025-06-24,348.94143158232123
119545,2025-06-25,347.25923084838735
119545,2025-06-26,346.70699324008535
119545,2025-06-27,356.59240796836616
119545,2025-06-30,354.1315852157314
119545,2025-07-01,346.6497662863973
119545,2025-07-02,341.9103780030635
119545,2025-07-03,348.13627008786216
119545,2025-07-04,342.2548890474163
119545,2025-07-07,349.77578048442183
119545,2025-07-08,348.64686925423393
119545,2025-07-09,337.53064058463985
119545,2025-07-10,342.2143020056152
119545,2025-07-11,340.679679480454
119545,2025-07-14,343.0944193713578
119545,2025-07-15,339.38283951439706
119545,2025-07-16,347.0382257511555
119545,2025-07-17,349.9609459234733
119545,2025-07-18,363.7476552549051
119545,2025-07-21,368.5453963572254
119545,2025-07-22,367.14864507233284
119545,2025-07-23,361.58229161377454
119545,2025-07-24,352.5028257468191
119545,2025-07-25,351.82684280320115
119545,2025-07-28,351.39856784578836
119545,2025-07-29,361.6023803301135
119545,2025-07-30,359.0705722173356
119545,2025-07-31,365.77246747317236
119545,2025-08-01,365.21596052267165
119545,2025-08-04,377.7988181054427
119545,2025-08-05,367.30063172892017
119545,2025-08-06,376.386501564231
119545,2025-08-07,373.1563172566495
119545,2025-08-08,379.2940514798905
119545,2025-08-11,390.1766904735939
119545,2025-08-12,387.8661424256115
119545,2025-08-13,380.3676554780658
119545,2025-08-14,372.35105082288095
119545,2025-08-15,366.77652611131003
119545,2025-08-18,350.8863313051205
119545,2025-08-19,349.5892440161281
119545,2025-08-20,353.8179103814211
119545,2025-08-21,355.526057034156
119545,2025-08-22,353.2489614468038
119545,2025-08-25,347.75114564548625
119545,2025-08-26,344.3163797070845
119545,2025-08-27,346.2124585207117
119545,2025-08-28,351.49378868613707
119545,2025-08-29,342.1735208221318
119545,2025-09-01,343.27969068536567
119545,2025-09-02,345.0548331417387
119545,2025-09-03,339.3329262252752
119545,2025-09-04,342.8093533064976
119545,2025-09-05,348.70642955566825
119545,2025-09-08,345.2676937273478
119545,2025-09-09,340.0200730547037
119545,2025-09-10,353.3486355743972
119545,2025-09-11,358.58124709416705
119545,2025-09-12,359.8850562513805
119545,2025-09-15,355.6612271876758
119545,2025-09-16,350.8564056350978
119545,2025-09-17,354.6161641105171
119545,2025-09-18,349.5077574454705
119545,2025-09-19,344.2008440120012
119545,2025-09-22,343.50247059933963
119545,2025-09-23,347.58635082143684
119545,2025-09-24,358.76183594509627
119545,2025-09-25,360.4578421433363
119545,2025-09-26,355.2714424454133
119545,2025-09-29,353.7014394220174
119545,2025-09-30,362.14579210511846
119545,2025-10-01,370.133541170502
119545,2025-10-02,378.59011007748023
119545,2025-10-03,385.6493696787631
119545,2025-10-06,399.09072822687034
119545,2025-10-07,400.7404106726639
119545,2025-10-08,406.3229349794934
119545,2025-10-09,400.58617608445786
119545,2025-10-10,402.4262393866461
119545,2025-10-13,404.56197984795256
119545,2025-10-14,410.466869834413
119545,2025-10-15,406.01306355789393
119545,2025-10-16,394.7367902978194
119545,2025-10-17,390.76809835816465
119545,2025-10-20,398.3930064277031
119545,2025-10-21,397.03040852912665
119545,2025-10-22,400.5438605773659
119545,2025-10-23,396.3885762199393
119545,2025-10-24,403.97244637355794
119545,2025-10-27,403.3648778072709
119545,2025-10-28,402.65633045542296
119545,2025-10-29,412.43907426277013
119545,2025-10-30,424.3080017559175
119545,2025-10-31,434.76791079484576
119545,2025-11-03,432.37569274480626
119545,2025-11-04,427.9194110196539
119545,2025-11-05,421.06790018540704
119545,2025-11-06,409.95190422481045
119545,2025-11-07,403.23219799372123
119545,2025-11-10,397.23348385509473
119545,2025-11-11,388.3699969232822
119545,2025-11-12,377.9191580548648
119545,2025-11-13,369.2022412407129
119545,2025-11-14,369.01088121334186
119545,2025-11-17,372.08540335741037
119545,2025-11-18,374.5936648352249
119545,2025-11-19,371.2261229892791
119545,2025-11-20,369.04427599457915
119545,2025-11-21,371.6316209358966
119545,2025-11-24,373.06769719757176
119545,2025-11-25,376.9893104156706
119545,2025-11-26,370.6095644519916
119545,2025-11-27,382.3246585190296
119545,2025-11-28,386.8229528774549
119545,2025-12-01,392.1496248921973
119545,2025-12-02,384.8178726140033
119545,2025-12-03,377.46276061133307
119545,2025-12-04,372.87579497686187
119545,2025-12-05,377.97135540447954
119545,2025-12-08,370.250040198441
119545,2025-12-09,373.37386872480664
119545,2025-12-10,383.32614737844136
119545,2025-12-11,378.6011431713539
119545,2025-12-12,372.3706271457697
119545,2025-12-15,367.6193462618581
119545,2025-12-16,366.6803474932901
119545,2025-12-17,373.0986040895552
119545,2025-12-18,380.0413741005852
119545,2025-12-19,385.65727236914427
119545,2025-12-22,372.3181907132726
119545,2025-12-23,371.21107176782624
119545,2025-12-24,365.46465813400636
119545,2025-12-25,368.27053797012996
119545,2025-12-26,374.38409945784844
119545,2025-12-29,371.17018229044066
119545,2025-12-30,384.15498083746013
119545,2025-12-31,378.04306770284836
119545,2026-01-01,381.81435059644394
119545,2026-01-02,396.7052256822257
119545,2026-01-05,403.4196274021008
119545,2026-01-06,407.8978710484357
119545,2026-01-07,406.8098179153449
119545,2026-01-08,411.45012347151476
119545,2026-01-09,407.5259197473175
119545,2026-01-12,415.9632009366661
119545,2026-01-13,410.7075960981278
119545,2026-01-14,409.0354567234544
119545,2026-01-15,403.018766957847
119545,2026-01-16,400.6882398907813
119545,2026-01-19,397.54550458946994
119545,2026-01-20,383.275564349349
119545,2026-01-21,383.65917428155007
119545,2026-01-22,380.46943013461555
119545,2026-01-23,371.65353054807093
119545,2026-01-26,367.22290283689193
119545,2026-01-27,369.7601130667583
119545,2026-01-28,358.101185391415
119545,2026-01-29,357.2087013034206
119545,2026-01-30,364.7173662432148
119545,2026-02-02,362.02440779041916
119545,2026-02-03,371.6989925787826
119545,2026-02-04,379.0455056090309
119545,2026-02-05,381.6808471812737
119545,2026-02-06,381.6676341351099
119545,2026-02-09,381.86653881281825
119545,2026-02-10,385.3868575743712
119545,2026-02-11,399.4078004993907
119545,2026-02-12,403.16849389633137
119545,2026-02-13,414.13164587788805
119545,2026-02-16,405.65712561555773
119545,2026-02-17,401.87453953283875
119545,2026-02-18,402.1554629666026
119545,2026-02-19,412.0418158393679
119545,2026-02-20,398.9192499935106
119545,2026-02-23,420.74794024052386
119545,2026-02-24,420.9139886861952
119545,2026-02-25,430.00740273012156
119545,2026-02-26,430.05520172385644
119545,2026-02-27,423.91307909680313
119545,2026-03-02,437.15617115627737
119545,2026-03-03,435.8098651473162
119545,2026-03-04,430.2969802816345
119545,2026-03-05,433.44832430076167
119545,2026-03-06,438.2723001271792
119545,2026-03-09,441.0891104493719
119545,2026-03-10,444.5706702768336
119545,2026-03-11,447.7950328702211
119545,2026-03-12,457.9136027651782
119545,2026-03-13,458.5633133456185
119545,2026-03-16,453.3966767938854
119545,2026-03-17,459.47394367763985
119545,2026-03-18,439.275139188341
119545,2026-03-19,444.2109516230787
119545,2026-03-20,456.44238969829723
119545,2026-03-23,462.886483665112
119545,2026-03-24,449.83433808959114
119545,2026-03-25,461.6936816586012
119545,2026-03-26,457.2886313318013
119545,2026-03-27,459.11247660791685
119545,2026-03-30,469.96102908373547
119545,2026-03-31,464.9223328777512
119545,2026-04-01,466.27110735571506
119545,2026-04-02,455.51135952001465
119545,2026-04-03,454.16659909129504
119545,2026-04-06,444.80980785502487
119545,2026-04-07,448.85743233214157
119545,2026-04-08,437.31938338027805
119545,2026-04-09,436.7883873633622
119545,2026-04-10,432.50453588715715
119545,2026-04-13,427.10540809594994
119545,2026-04-14,435.74013770861785
119545,2026-04-15,427.49015299626336
119545,2026-04-16,423.48433937081865
119545,2026-04-17,425.117344211614
119545,2026-04-20,430.2036955912801
119545,2026-04-21,416.3891887176729
119545,2026-04-22,415.2181714696232
119545,2026-04-23,421.03957472195697
119545,2026-04-24,433.81760928105604
119545,2026-04-27,434.23999111976315
119545,2026-04-28,423.4662618056516
119545,2026-04-29,423.53764451969073
119545,2026-04-30,420.03537415057025
119545,2026-05-01,422.7749153971104
119545,2026-05-04,436.9519031406037
119545,2026-05-05,427.9060322473733
119545,2026-05-06,436.525844381555
119545,2026-05-07,443.79651153200507
119545,2026-05-08,449.2015684730097
119545,2026-05-11,451.49838164648696
119545,2026-05-12,468.5390813679099
119545,2026-05-13,479.60811986269033
119545,2026-05-14,474.7590138605254
119545,2026-05-15,475.36890097147176
119545,2026-05-18,466.2733552841456
119545,2026-05-19,478.105703181296
119545,2026-05-20,478.70329841413746
119545,2026-05-21,462.3107409985627
119545,2026-05-22,442.04784146344997
119545,2026-05-25,437.7836749394857
119545,2026-05-26,431.3204158489383
119545,2026-05-27,428.0524103826734
119545,2026-05-28,426.6291692477206
119545,2026-05-29,436.7548138864973
119551,2022-01-03,522.3705789444759
119551,2022-01-04,517.87355224634
119551,2022-01-05,513.6579964755259
119551,2022-01-06,500.6236947614553
119551,2022-01-07,496.99232090151105
119551,2022-01-10,500.7061683829963
119551,2022-01-11,516.2349975740281
119551,2022-01-12,518.8320706704237
119551,2022-01-13,519.748654962442
119551,2022-01-14,516.6898156538239
119551,2022-01-17,513.1230819846394
119551,2022-01-18,519.1108578008798
119551,2022-01-19,521.0795379787533
119551,2022-01-20,517.2617357303044
119551,2022-01-21,511.07599591473945
119551,2022-01-24,510.23728717114165
119551,2022-01-25,507.12290814159644
119551,2022-01-26,507.24140534665185
119551,2022-01-27,505.996936520346
119551,2022-01-28,508.51284788944366
119551,2022-01-31,500.9454498613284
119551,2022-02-01,507.66007616965175
119551,2022-02-02,524.7376375160744
119551,2022-02-03,532.4112310749122
119551,2022-02-04,533.9678203843592
119551,2022-02-07,539.7779949712815
119551,2022-02-08,533.4037436122533
119551,2022-02-09,523.4293440064546
119551,2022-02-10,528.4461028293458
119551,2022-02-11,525.1920902936838
119551,2022-02-14,516.8624717019009
119551,2022-02-15,511.55579550347284
119551,2022-02-16,504.7691752391679
119551,2022-02-17,505.73487266628933
119551,2022-02-18,509.4193906976133
119551,2022-02-21,514.9990518673682
119551,2022-02-22,520.6805152076525
119551,2022-02-23,525.5540710668151
119551,2022-02-24,524.4052147649675
119551,2022-02-25,520.6390787627787
119551,2022-02-28,511.37282801477085
119551,2022-03-01,518.2741948690749
119551,2022-03-02,517.3243094628886
119551,2022-03-03,514.9318916143526
119551,2022-03-04,522.3760540091781
119551,2022-03-07,516.90233899627
119551,2022-03-08,522.2355021553718
119551,2022-03-09,524.2506714075976
119551,2022-03-10,517.8789504941785
119551,2022-03-11,517.5632282123021
119551,2022-03-14,523.7613389503277
119551,2022-03-15,528.9188930972082
119551,2022-03-16,538.5691299219546
119551,2022-03-17,540.9163084526348
119551,2022-03-18,562.9681438314152
119551,2022-03-21,556.9192258370252
119551,2022-03-22,554.4221890021021
119551,2022-03-23,554.1835828514903
119551,2022-03-24,544.9148593785732
119551,2022-03-25,551.8951639131769
119551,2022-03-28,558.0445950065288
119551,2022-03-29,558.3392447696615
119551,2022-03-30,554.9261183934539
119551,2022-03-31,545.1368629331306
119551,2022-04-01,540.1373582798078
119551,2022-04-04,545.1198744649606
119551,2022-04-05,543.8955695364631
119551,2022-04-06,541.2726736571051
119551,2022-04-07,544.6920988084661
119551,2022-04-08,552.4257678636786
119551,2022-04-11,554.2959514064963
119551,2022-04-12,556.5542388900233
119551,2022-04-13,565.8833933888884
119551,2022-04-14,567.2452707313502
119551,2022-04-15,565.3101347294248
119551,2022-04-18,570.0460237937993
119551,2022-04-19,568.4615454181851
119551,2022-04-20,566.1229465267896
119551,2022-04-21,574.9458613722313
119551,2022-04-22,573.1040613729499
119551,2022-04-25,555.0156864731362
119551,2022-04-26,557.4834057248726
119551,2022-04-27,555.0047244452236
119551,2022-04-28,553.2455580063324
119551,2022-04-29,556.4185518023069
119551,2022-05-02,555.4766849262194
119551,2022-05-03,557.0760500373326
119551,2022-05-04,543.7241742733495
119551,2022-05-05,537.7341381119109
119551,2022-05-06,546.9549368606762
119551,2022-05-09,546.9972658924099
119551,2022-05-10,536.1765356399341
119551,2022-05-11,529.436591760411
119551,2022-05-12,523.2892854117187
119551,2022-05-13,524.0889615453217
119551,2022-05-16,521.525479250618
119551,2022-05-17,517.5565725000927
119551,2022-05-18,517.7362928052795
119551,2022-05-19,520.85982132888
119551,2022-05-20,519.3970679118655
119551,2022-05-23,515.9708597042029
119551,2022-05-24,513.5158813727635
119551,2022-05-25,515.7639776803743
119551,2022-05-26,515.8730298877829
119551,2022-05-27,520.7777247368307
119551,2022-05-30,513.74852170513
119551,2022-05-31,509.1227129225216
119551,2022-06-01,513.9989325766572
119551,2022-06-02,509.2074683893264
119551,2022-06-03,517.8172443152281
119551,2022-06-06,526.7042639587664
119551,2022-06-07,535.6624021721595
119551,2022-06-08,530.162386777157
119551,2022-06-09,530.8106372068627
119551,2022-06-10,527.8268498744618
119551,2022-06-13,533.8324380672203
119551,2022-06-14,544.9250807975177
119551,2022-06-15,550.8010477165445
119551,2022-06-16,551.0267286134317
119551,2022-06-17,548.7749735570562
119551,2022-06-20,553.2140367035406
119551,2022-06-21,545.2618712473267
119551,2022-06-22,548.934772872309
119551,2022-06-23,543.0741854009675
119551,2022-06-24,547.2811522592132
119551,2022-06-27,546.3884006882766
119551,2022-06-28,544.0065992404708
119551,2022-06-29,538.389106319379
119551,2022-06-30,536.2458114239881
119551,2022-07-01,539.9853009886803
119551,2022-07-04,546.9113292131025
119551,2022-07-05,550.5304481759946
119551,2022-07-06,559.7059400250299
119551,2022-07-07,576.9280652668699
119551,2022-07-08,574.8546484004881
119551,2022-07-11,573.6069835237287
119551,2022-07-12,563.8668516473252
119551,2022-07-13,572.0929512517249
119551,2022-07-14,581.1850882369364
119551,2022-07-15,575.3117747807918
119551,2022-07-18,579.7484009253236
119551,2022-07-19,588.3894636259467
119551,2022-07-20,590.163728067218
119551,2022-07-21,596.3420442490653
119551,2022-07-22,597.7720701716186
119551,2022-07-25,589.2225793754214
119551,2022-07-26,596.8189362752042
119551,2022-07-27,606.4881597723727
119551,2022-07-28,612.0157006105837
119551,2022-07-29,605.1892975946445
119551,2022-08-01,599.9155854033639
119551,2022-08-02,591.9576231920547
119551,2022-08-03,597.6047380937683
119551,2022-08-04,606.8799665752412
119551,2022-08-05,610.1533769364694
119551,2022-08-08,617.2228745090721
119551,2022-08-09,610.9817062402337
119551,2022-08-10,612.2344278337699
119551,2022-08-11,602.3539114907431
119551,2022-08-12,596.9559958249441
119551,2022-08-15,603.4294359392755
119551,2022-08-16,601.8755242228548
119551,2022-08-17,610.7908557712339
119551,2022-08-18,614.9170656402739
119551,2022-08-19,635.2788549632298
119551,2022-08-22,636.1842449609436
119551,2022-08-23,625.6383057583
119551,2022-08-24,625.5667603435767
119551,2022-08-25,618.5252635873786
119551,2022-08-26,625.9637473773574
119551,2022-08-29,626.4668724832202
119551,2022-08-30,625.6228575937168
119551,2022-08-31,624.87862373277
119551,2022-09-01,630.6175651368384
119551,2022-09-02,627.3827828310485
119551,2022-09-05,633.421089618597
119551,2022-09-06,641.5585578902152
119551,2022-09-07,639.1169781327839
119551,2022-09-08,632.2064878236574
119551,2022-09-09,628.5045497479514
119551,2022-09-12,634.0487837735175
119551,2022-09-13,634.9426318010302
119551,2022-09-14,639.9338518675369
119551,2022-09-15,653.6637924301286
119551,2022-09-16,655.6714846048517
119551,2022-09-19,649.5034238198785
119551,2022-09-20,657.9398771202294
119551,2022-09-21,658.5427673742633
119551,2022-09-22,665.634855391598
119551,2022-09-23,674.3509328128463
119551,2022-09-26,666.7927420398845
119551,2022-09-27,678.0509075368271
119551,2022-09-28,685.6189480056489
119551,2022-09-29,680.8560543233444
119551,2022-09-30,683.5477434576112
119551,2022-10-03,685.8625709813666
119551,2022-10-04,686.2652969822345
119551,2022-10-05,693.6515483210329
119551,2022-10-06,705.8239370971802
119551,2022-10-07,706.0975684315937
119551,2022-10-10,717.5861825367483
119551,2022-10-11,726.3109048576433
119551,2022-10-12,728.5534289231813
119551,2022-10-13,730.312281530323
119551,2022-10-14,720.4305834605037
119551,2022-10-17,707.672319245654
119551,2022-10-18,709.2860057366249
119551,2022-10-19,702.2136106984859
119551,2022-10-20,702.0902783207059
119551,2022-10-21,697.7963272454034
119551,2022-10-24,683.0295906339775
119551,2022-10-25,686.1630944112953
119551,2022-10-26,682.9557062238
119551,2022-10-27,683.8178589560058
119551,2022-10-28,676.6942251940526
119551,2022-10-31,674.1784066879222
119551,2022-11-01,687.0043553784458
119551,2022-11-02,688.2702378483044
119551,2022-11-03,693.015803420444
119551,2022-11-04,682.654897206031
119551,2022-11-07,702.430338826176
119551,2022-11-08,718.179504938071
119551,2022-11-09,730.1452559004327
119551,2022-11-10,737.6257340388015
119551,2022-11-11,737.9810626199195
119551,2022-11-14,742.117363971393
119551,2022-11-15,751.6730429782265
119551,2022-11-16,746.2287976734104
119551,2022-11-17,742.4722931511202
119551,2022-11-18,727.8236204763454
119551,2022-11-21,721.3009896961806
119551,2022-11-22,735.8969629827491
119551,2022-11-23,733.1660750404834
119551,2022-11-24,730.5896100360741
119551,2022-11-25,733.5946744268115
119551,2022-11-28,719.6220964310351
119551,2022-11-29,728.0017937049442
119551,2022-11-30,739.2835517903161
119551,2022-12-01,742.8524839343346
119551,2022-12-02,757.7958618653593
119551,2022-12-05,745.9575891626873
119551,2022-12-06,762.6853819385417
119551,2022-12-07,756.2262781184771
119551,2022-12-08,744.838238767801
119551,2022-12-09,742.9398669160377
119551,2022-12-12,759.8522006895063
119551,2022-12-13,759.9028785071295
119551,2022-12-14,751.6267003591717
119551,2022-12-15,740.1724282983006
119551,2022-12-16,739.4608101997833
119551,2022-12-19,721.9802976425858
119551,2022-12-20,710.9323283546819
119551,2022-12-21,724.309808195728
119551,2022-12-22,736.0285365903874
119551,2022-12-23,735.1151650997879
119551,2022-12-26,731.2278928268945
119551,2022-12-27,731.960661290888
119551,2022-12-28,752.8039461027648
119551,2022-12-29,756.6881932195248
119551,2022-12-30,765.1758573084487
119551,2023-01-02,763.5464227348807
119551,2023-01-03,764.3334552999532
119551,2023-01-04,770.498532538661
119551,2023-01-05,771.8955526560122
119551,2023-01-06,754.5521990678706
119551,2023-01-09,766.3733829002282
119551,2023-01-10,760.9462299842646
119551,2023-01-11,780.4537042495058
119551,2023-01-12,787.1204819533383
119551,2023-01-13,788.0269842019693
119551,2023-01-16,792.4178119927553
119551,2023-01-17,791.6238294228172
119551,2023-01-18,787.2404553434147
119551,2023-01-19,789.4377844769347
119551,2023-01-20,798.0583547766663
119551,2023-01-23,793.8491101197183
119551,2023-01-24,788.159715817023
119551,2023-01-25,785.0339818173583
119551,2023-01-26,794.2378247287447
119551,2023-01-27,808.320140262408
119551,2023-01-30,812.0741139374262
119551,2023-01-31,817.9825780954038
119551,2023-02-01,812.0469609009772
119551,2023-02-02,820.8341663766425
119551,2023-02-03,826.5150316950863
119551,2023-02-06,819.7198090247468
119551,2023-02-07,802.381046979474
119551,2023-02-08,790.8694134753416
119551,2023-02-09,784.755650669791
119551,2023-02-10,795.9331198749024
119551,2023-02-13,811.0035701242094
119551,2023-02-14,806.9694644015301
119551,2023-02-15,803.2614524358864
119551,2023-02-16,806.0242514627912
119551,2023-02-17,806.3835433088337
119551,2023-02-20,815.6337374744902
119551,2023-02-21,810.7576692736372
119551,2023-02-22,820.2351960533882
119551,2023-02-23,818.1266194244258
119551,2023-02-24,826.7559707315319
119551,2023-02-27,824.3149856766687
119551,2023-02-28,818.4976825552509
119551,2023-03-01,837.52596253824
119551,2023-03-02,848.4830843785844
119551,2023-03-03,830.4913898569989
119551,2023-03-06,826.2880386168637
119551,2023-03-07,838.4832858010998
119551,2023-03-08,826.6942731602669
119551,2023-03-09,834.5876657798008
119551,2023-03-10,841.5186436356029
119551,2023-03-13,834.710960667513
119551,2023-03-14,834.8730577340082
119551,2023-03-15,814.1847255491207
119551,2023-03-16,831.726480547818
119551,2023-03-17,828.8910333939258
119551,2023-03-20,837.1349818736735
119551,2023-03-21,843.5525390914677
119551,2023-03-22,857.5509302922184
119551,2023-03-23,853.3492386950492
119551,2023-03-24,855.6924270990294
119551,2023-03-27,861.6902409543427
119551,2023-03-28,870.971074916578
119551,2023-03-29,883.2972771065565
119551,2023-03-30,878.5022264965972
119551,2023-03-31,871.7634737104293
119551,2023-04-03,886.2533476638249
119551,2023-04-04,864.8548392663504
119551,2023-04-05,881.4084959057109
119551,2023-04-06,878.4752645886708
119551,2023-04-07,878.6907071791932
119551,2023-04-10,871.7594971587458
119551,2023-04-11,871.5168465410612
119551,2023-04-12,885.0721221337199
119551,2023-04-13,893.5248770634083
119551,2023-04-14,899.0756660849501
119551,2023-04-17,900.3042314709941
119551,2023-04-18,884.956457437156
119551,2023-04-19,876.257651423444
119551,2023-04-20,872.9117362039585
119551,2023-04-21,877.9677435062815
119551,2023-04-24,878.9649673416955
119551,2023-04-25,889.6022467981234
119551,2023-04-26,894.9252073313736
119551,2023-04-27,895.777361320336
119551,2023-04-28,920.5089999302884
119551,2023-05-01,925.2723764654712
119551,2023-05-02,920.753987929876
119551,2023-05-03,941.581078589945
119551,2023-05-04,955.426970519605
119551,2023-05-05,976.5352696783244
119551,2023-05-08,975.528282887117
119551,2023-05-09,987.2499473606608
119551,2023-05-10,970.3342157209631
119551,2023-05-11,979.7542949359348
119551,2023-05-12,978.1938525182505
119551,2023-05-15,962.581198331283
119551,2023-05-16,974.7975135023463
119551,2023-05-17,953.9158145797711
119551,2023-05-18,932.3072573808167
119551,2023-05-19,936.6422227561176
119551,2023-05-22,943.3449938474084
119551,2023-05-23,954.6144627897921
119551,2023-05-24,963.4003106458392
119551,2023-05-25,980.7606912805142
119551,2023-05-26,989.2961686439468
119551,2023-05-29,988.022357498468
119551,2023-05-30,987.4460110677637
119551,2023-05-31,984.3981066234334
119551,2023-06-01,988.1838362425239
119551,2023-06-02,975.4677379923756
119551,2023-06-05,979.7510815840895
119551,2023-06-06,979.0290421871838
119551,2023-06-07,982.5610087952754
119551,2023-06-08,986.1421257348969
119551,2023-06-09,957.4185912509462
119551,2023-06-12,947.3508313302922
119551,2023-06-13,946.4001231169208
119551,2023-06-14,946.0539114974872
119551,2023-06-15,949.2824829154939
119551,2023-06-16,953.0114348893837
119551,2023-06-19,970.6371906564465
119551,2023-06-20,974.5677876811197
119551,2023-06-21,971.1994041437252
119551,2023-06-22,952.8539508008006
119551,2023-06-23,937.4910090025891
119551,2023-06-26,943.7964813922453
119551,2023-06-27,956.0897719989958
119551,2023-06-28,974.060867470708
119551,2023-06-29,964.6760667234896
119551,2023-06-30,961.4479005628427
119551,2023-07-03,964.5322294976547
119551,2023-07-04,988.5189761193301
119551,2023-07-05,990.1780447036182
119551,2023-07-06,1008.9074151608794
119551,2023-07-07,1011.2679304508628
119551,2023-07-10,1025.566189305781
119551,2023-07-11,1038.5077661375312
119551,2023-07-12,1040.8891242530485
119551,2023-07-13,1028.4561210945822
119551,2023-07-14,1025.4436360688242
119551,2023-07-17,1044.074451928191
119551,2023-07-18,1055.3858522438052
119551,2023-07-19,1050.2104469631274
119551,2023-07-20,1046.2115567967876
119551,2023-07-21,1024.7951069297276
119551,2023-07-24,1042.8643613830677
119551,2023-07-25,1054.2657499982936
119551,2023-07-26,1052.8478323015872
119551,2023-07-27,1055.6922197240258
119551,2023-07-28,1028.5077334120786
119551,2023-07-31,1022.8092102543775
119551,2023-08-01,1039.4946525221694
119551,2023-08-02,1052.050259909623
119551,2023-08-03,1056.5408382717324
119551,2023-08-04,1056.671195227421
119551,2023-08-07,1067.0866607133833
119551,2023-08-08,1063.8036391869082
119551,2023-08-09,1042.871900115761
119551,2023-08-10,1043.1071827829464
119551,2023-08-11,1048.4660749250006
119551,2023-08-14,1062.905688334511
119551,2023-08-15,1044.842297978994
119551,2023-08-16,1043.61467548457
119551,2023-08-17,1042.9847038965745
119551,2023-08-18,1029.5145326050333
119551,2023-08-21,1035.8481876491742
119551,2023-08-22,1045.4488599580932
119551,2023-08-23,1042.1156473117248
119551,2023-08-24,1068.1280119753476
119551,2023-08-25,1064.3550419395237
119551,2023-08-28,1058.9691908019377
119551,2023-08-29,1053.2422259298264
119551,2023-08-30,1043.2511818872765
119551,2023-08-31,1036.5657091635867
119551,2023-09-01,1019.0383507274604
119551,2023-09-04,1017.0019107167893
119551,2023-09-05,1018.0084253407115
119551,2023-09-06,990.4268818493102
119551,2023-09-07,989.5123274608472
119551,2023-09-08,990.3094874785642
119551,2023-09-11,996.7218086404022
119551,2023-09-12,1011.4290577624676
119551,2023-09-13,1022.0654997797998
